V1,VDC_Jur
1.817603278,Nawalparasi_Dumkibas
2.043988449,Nawalparasi_Gaidakot
1.729266439,Nawalparasi_Gairami
1.616811059,Nawalparasi_GuthiParsauni
1.60472546,Nawalparasi_GuthiSuryapura
1.788598672,Nawalparasi_Hakui
1.713495158,Nawalparasi_Harpur
2.005047503,Nawalparasi_Hupsekot
1.715782644,Nawalparasi_Jahada
1.660695232,Nawalparasi_Jamuniya
1.989872084,Nawalparasi_Jaubari
1.795093564,Nawalparasi_Kawaswoti
1.777940716,Nawalparasi_Kolhuwa
2.089551427,Nawalparasi_Kotathar
1.599919074,Nawalparasi_Kudiya
1.80520797,Nawalparasi_Kumarwarti
1.724039138,Nawalparasi_Kusma
1.823015573,Nawalparasi_Mainaghat
1.758092633,Nawalparasi_Makar
1.750154508,Nawalparasi_Manari
1.999350788,Nawalparasi_Mithukaram
2.032631394,Nawalparasi_Mukundapur
1.982931335,Nawalparasi_Naram
1.721619663,Nawalparasi_Narayani
1.589952941,Nawalparasi_Narsahi
1.755782976,Nawalparasi_NayaBelhani
1.651405333,Nawalparasi_Pakalihawa
1.731080353,Nawalparasi_Palhi
1.802363769,Nawalparasi_Panchanagar
1.867164073,Nawalparasi_Pithauli
1.898935971,Nawalparasi_Pragatinagar
1.735842396,Nawalparasi_Prasauni
1.614947952,Nawalparasi_Pratapapur
2.055133487,Nawalparasi_Rajahar
1.954456768,Nawalparasi_Rakachuli
1.953499579,Nawalparasi_Rakuwa
1.737739453,Nawalparasi_Ramgram
1.88221443,Nawalparasi_Ramnagar
1.667614156,Nawalparasi_Rampurkha
1.662349441,Nawalparasi_Rampurkhadauna
2.037875324,Nawalparasi_Ratanapur
1.89009089,Nawalparasi_RoyalChitawanNatio
2.017844671,Nawalparasi_Ruchang
1.609234609,Nawalparasi_Rupauliya
1.760386008,Nawalparasi_Sanai
1.71486079,Nawalparasi_Sarawal
1.964953287,Nawalparasi_Shivmandir
1.647789284,Nawalparasi_Somani
1.773212969,Nawalparasi_Sukrauli
1.887766336,Nawalparasi_Sunwal
1.837986597,Nawalparasi_Swathi
1.769505809,Nawalparasi_Tamasariya
1.604594163,Nawalparasi_ThuloKhairatawa
1.838567909,Nawalparasi_Tilakpur
1.677819326,Nawalparasi_Tribenisusta
2.044652904,Nawalparasi_UpalloArkhale
1.844605858,Nuwakot_BagesworiChokade
1.869306403,Nuwakot_Balkumari
1.944377352,Nuwakot_Barsunchet
1.830489826,Nuwakot_Belkot
1.833876537,Nuwakot_Betini
1.883375321,Nuwakot_Bhadratar
1.822560362,Nuwakot_Bhalche
1.805946214,Nuwakot_Bidur
1.863230693,Nuwakot_Budhasing
1.865173825,Nuwakot_Bungtang
1.763082974,Nuwakot_Charghare
1.747887116,Nuwakot_Chaturale
1.93388118,Nuwakot_Chaughada
1.809140657,Nuwakot_Chauthe
1.847115406,Nuwakot_Chhap
1.90840359,Nuwakot_Dangsing
1.837542126,Nuwakot_Deurali
1.841780019,Nuwakot_Duipipal
1.793838097,Nuwakot_Fikuri
1.94141398,Nuwakot_Ganeshthan
1.793721697,Nuwakot_Gaunkharka
1.818051214,Nuwakot_Gerkhu
1.772487196,Nuwakot_Ghyangphedi
1.811480107,Nuwakot_Gorsyang
1.815884979,Nuwakot_Jiling
1.958982545,Nuwakot_Kabilas
1.935733547,Nuwakot_Kakani
1.906285856,Nuwakot_Kalikahalde
1.882904521,Nuwakot_Kalyanpur
1.818207454,Nuwakot_Kaule
1.803708269,Nuwakot_KhadagBhanjyang
1.91141962,Nuwakot_Kharanitar
1.833826305,Nuwakot_KholegaunKhanigau
1.905270466,Nuwakot_Kintang
1.889976914,Nuwakot_Kumari
1.855659439,Nuwakot_Lachyang
1.85821818,Nuwakot_Likhu
1.805483729,Nuwakot_Madanpur
1.858187347,Nuwakot_Mahakali
1.783218595,Nuwakot_Manakamana
1.960102211,Nuwakot_Narjamandap
1.939638866,Nuwakot_Okharpauwa
1.91910866,Nuwakot_Panchkanya
1.893894358,Nuwakot_Ralukadevi
1.834402766,Nuwakot_Ratmate
1.833830116,Nuwakot_Rautbesi
1.882924614,Nuwakot_Salme
1.899255034,Nuwakot_Samari
1.912928674,Nuwakot_Samundradevi
1.851782527,Nuwakot_Samundratar
1.852140737,Nuwakot_Shikharbesi
1.870764186,Nuwakot_Sikre
1.874927249,Nuwakot_Sundaradevi
1.908094227,Nuwakot_Sunkhani
1.758796581,Nuwakot_Suryamati
1.869034801,Nuwakot_Talakhu
1.925470869,Nuwakot_Taruka
1.967407752,Nuwakot_Thanapati
1.889632908,Nuwakot_Thansing
1.921513239,Nuwakot_Thaprek
1.80248017,Nuwakot_Tupche
1.830059212,Nuwakot_Urleni
1.432299375,Okhaldhunga_Andheri
1.649302842,Okhaldhunga_Baksa
1.787668851,Okhaldhunga_Balakhu
1.466231618,Okhaldhunga_Barnalu
1.580328389,Okhaldhunga_Baruneshwor
1.703409853,Okhaldhunga_Betini
1.400337978,Okhaldhunga_Bhadaure
1.611778107,Okhaldhunga_Bhussinga
1.502424326,Okhaldhunga_Bigutar
1.80465749,Okhaldhunga_Bilandu
1.779966646,Okhaldhunga_Chyanam
1.407081955,Okhaldhunga_Diyale
1.825570156,Okhaldhunga_Fediguth
1.815352861,Okhaldhunga_Fulbari
1.699808701,Okhaldhunga_Gamnangtar
1.736727181,Okhaldhunga_Harkapur
1.51560534,Okhaldhunga_Jantarkhani
1.586995458,Okhaldhunga_Jyamire
1.843906414,Okhaldhunga_Kalikadevi
1.550585538,Okhaldhunga_Kaptigaun
1.771076874,Okhaldhunga_Katunje
1.740244497,Okhaldhunga_Ketuke
1.556320014,Okhaldhunga_KhijiChandeshwori.
1.607390209,Okhaldhunga_Khijifalate
1.395046934,Okhaldhunga_Kuibhir
1.613852537,Okhaldhunga_Kuntadevi
1.690068441,Okhaldhunga_Madhavpur
1.389311766,Okhaldhunga_Mamkha
1.741911524,Okhaldhunga_Manebhanjyang
1.572453315,Okhaldhunga_Moli
1.830908661,Okhaldhunga_Mulkharka
1.686784966,Okhaldhunga_Narmedeshwor
1.514179083,Okhaldhunga_Okhaldhunga
1.845724138,Okhaldhunga_Palapu
1.595324703,Okhaldhunga_Palte
1.735150919,Okhaldhunga_Pokali
1.396170064,Okhaldhunga_Pokhare
1.605555509,Okhaldhunga_Prapcha
1.539864185,Okhaldhunga_Ragadeep
1.642024669,Okhaldhunga_Ragani
1.8021036,Okhaldhunga_Raniban
1.380666922,Okhaldhunga_Ratmata
1.654246069,Okhaldhunga_Rawadolu
1.423870357,Okhaldhunga_Rumjatar
1.636474148,Okhaldhunga_Salleri
1.373776405,Okhaldhunga_Serna
1.635058976,Okhaldhunga_Shreechaur
1.766082722,Okhaldhunga_Singhadevi
1.809848762,Okhaldhunga_SisneriMahadevsthan
1.517489579,Okhaldhunga_Taluwa
1.674359172,Okhaldhunga_Tarkerabari
1.764883031,Okhaldhunga_Thakle
1.764518239,Okhaldhunga_Thoksel
1.415396996,Okhaldhunga_Thulachhap
1.760330925,Okhaldhunga_Ubu
1.715863708,Okhaldhunga_Yasam
1.887684579,Palpa_Archale
1.55489341,Palpa_Argali
1.815497323,Palpa_Bahadurpur
1.755088382,Palpa_Baldengadhi
1.537129457,Palpa_Bandipokhara
1.595498958,Palpa_Barangdi
1.535450652,Palpa_Bhairabsthan
1.485915493,Palpa_Bhuwanpokhari
1.667537248,Palpa_Birkot
1.679732666,Palpa_BodhaPokharathok
1.610603012,Palpa_Boudhagumba
1.598273179,Palpa_Chappani
1.505822469,Palpa_Chhahara
1.719145798,Palpa_Chidipani
1.613087963,Palpa_Chirtungdhara
1.946929511,Palpa_Darchha
1.664779309,Palpa_Darlamdanda
1.523411821,Palpa_Deurali
1.702694473,Palpa_Devinagar
1.74750916,Palpa_Dobhan
1.584722522,Palpa_Fek
1.566829351,Palpa_Foksingkot
1.942342069,Palpa_Gadakot
1.9727033,Palpa_Galdha
1.671320623,Palpa_Gejha
1.764738223,Palpa_Gothadi
1.596429819,Palpa_Haklang
1.691311783,Palpa_Humin
1.629197707,Palpa_Hungi
1.718041721,Palpa_Jalpa
1.763456774,Palpa_Jhadewa
1.980601585,Palpa_Jhirubas
1.648917957,Palpa_Juthapauwa
1.867843424,Palpa_Jyamire
1.762374176,Palpa_Kachal
1.73689139,Palpa_Kaseni
1.790712249,Palpa_Khaliban
1.617384403,Palpa_Khanichhap
1.649921222,Palpa_Khanigau
1.537191122,Palpa_Khasyoli
1.487776868,Palpa_Khyaha
1.715773983,Palpa_Koldada
1.502861175,Palpa_Kusumkhola
1.599383491,Palpa_Madanpokhara
1.653939131,Palpa_Masyam
1.971152674,Palpa_Mityal
1.46725948,Palpa_Mujhung
1.647700598,Palpa_Nayarnamtales
1.533372064,Palpa_Palungmainadi
1.582326258,Palpa_Pipaldada
1.563753388,Palpa_Pokharathok
1.789397196,Palpa_Rahabas
1.901054398,Palpa_Rampur
1.661243286,Palpa_Ringneraha
1.754666082,Palpa_Rupse
1.984414407,Palpa_Sahalkot
1.784186178,Palpa_Satyawati
1.431394496,Palpa_Siddheswor
1.825541749,Palpa_Siluwa
1.413731355,Palpa_Somadi
1.632686269,Palpa_Tahu
1.577376795,Palpa_Tansen
1.475320934,Palpa_Telgha
1.525463733,Palpa_Timure
2.018412126,Palpa_Wakamalang
1.64207109,Palpa_Yamgha
1.338826347,Panchthar_Aangna
1.210845306,Panchthar_Aangsarang
1.124988221,Panchthar_Aarubote
1.19769062,Panchthar_Amarpur
1.128728293,Panchthar_Bharapa
1.124686133,Panchthar_Chilingdin
1.143141909,Panchthar_Chokmagu
1.031703998,Panchthar_Chyangthapu
1.16113416,Panchthar_Durdimba
1.060924431,Panchthar_Ekteen
1.146535549,Panchthar_Embung
1.052158682,Panchthar_Falaicha
1.164447082,Panchthar_Hangum
1.118259142,Panchthar_Kurumba
1.135182999,Panchthar_Limba
1.13096416,Panchthar_Lungrupa
1.161223886,Panchthar_Luwamfu
1.216920324,Panchthar_Mangjabung
1.232689179,Panchthar_Mauwa
1.028352969,Panchthar_Memeng
1.199453955,Panchthar_Nagi
1.140484089,Panchthar_Nangeen
1.219871917,Panchthar_Nawamidanda
1.125882707,Panchthar_Olane
1.11380369,Panchthar_Oyam
1.155052561,Panchthar_Panchami
1.103584662,Panchthar_Pauwasartap
1.155076811,Panchthar_Phaktep
1.152613338,Panchthar_Phidim
1.043420994,Panchthar_Prangbung
1.121452544,Panchthar_Rabi
1.262311819,Panchthar_Ranigaun
1.136084759,Panchthar_Ranitar
1.132863295,Panchthar_Sarangdanda
1.053797648,Panchthar_Sidin
1.158732353,Panchthar_Siwa
1.143234753,Panchthar_Sumang
1.337161398,Panchthar_Syangrumba
1.133562394,Panchthar_Tharpu
1.096222306,Panchthar_Yanganam
1.307746617,Panchthar_Yasok
1.658823464,Parbat_ArtharDadakharka
1.671882535,Parbat_Bachchha
1.748212069,Parbat_Bahakithanti
1.587877818,Parbat_Bajung
1.645246132,Parbat_Balakot
1.738152053,Parbat_Banou
1.572712792,Parbat_Banskharka
1.756143957,Parbat_Behulibans
1.827626226,Parbat_Bhangara
1.650764782,Parbat_Bhoksing
1.711563111,Parbat_Bhorle
1.695475539,Parbat_Bhuktangle
1.732856159,Parbat_BihadiBarachaur
1.718643472,Parbat_BihadiRanipani
1.713063851,Parbat_BitalawaPipaltari
1.633461236,Parbat_Chitre
1.687461893,Parbat_Chuwa
1.601463464,Parbat_Deupurkot
1.67469521,Parbat_Deurali
1.661995735,Parbat_Dhairing
1.708751476,Parbat_Durlung
1.76992603,Parbat_Falamkhani
1.830805771,Parbat_FalebasDevisthan
1.813401068,Parbat_FulebasKhanigaun
1.647826352,Parbat_Hosrangdi
1.758228088,Parbat_Huwas
1.86539277,Parbat_Karkineta
1.805053115,Parbat_Katuwachaupari
1.785873298,Parbat_KhaulaLakuri
1.756371563,Parbat_Khurkot
1.720522515,Parbat_Kurgha
1.697718681,Parbat_Kyang
1.632036364,Parbat_Lekhfant
1.807262653,Parbat_Limithana
1.72062887,Parbat_LunkhuDeurali
1.615790473,Parbat_MajhphantMallaj
1.823681067,Parbat_Mudikuwa
1.718766455,Parbat_Nagliwang
1.744101662,Parbat_Pakhapani
1.664379181,Parbat_Pakuwa
1.74075098,Parbat_Pang
1.674118055,Parbat_Pangrang
1.660914523,Parbat_Ramjadeurali
1.757423674,Parbat_Saligram
1.677174618,Parbat_Salija
1.674688974,Parbat_Saraukhola
1.838224249,Parbat_ShankarPokhari
1.806440918,Parbat_Shivalaya
1.763753319,Parbat_Taklak
1.769055102,Parbat_ThanaMaulo
1.8021036,Parbat_Thapathana
1.717720926,Parbat_Thulipokhari
1.602882793,Parbat_Tilahar
1.762291379,Parbat_Tribeni
1.714378904,Parbat_Urampokhara
1.80991008,Parsa_Alau
1.835475317,Parsa_Amarpatti
1.851328356,Parsa_Auraha
1.890486514,Parsa_Bagahi
1.901962048,Parsa_Bagbana
1.915830728,Parsa_BageshwariTirtrona
1.916453611,Parsa_BahauriPidari
1.847969359,Parsa_Bahuarbamatha
1.843459171,Parsa_Basadilwa
1.827411092,Parsa_Basantapur
1.83764848,Parsa_BelwaParsouni
1.850724526,Parsa_BeriyaBirta
1.860467557,Parsa_Bhawanipur
1.757014193,Parsa_Bhedihari
1.713418597,Parsa_Bhisawa
1.851102829,Parsa_Bijbaniya
1.815018555,Parsa_Bindabasini
1.792251443,Parsa_Biranchibarba
1.782419379,Parsa_Birgunj
1.894532484,Parsa_Birwaguthi
1.840045438,Parsa_Bisrampur
1.776569541,Parsa_Chorni
1.891893718,Parsa_Deukhana
1.780625904,Parsa_Dhaubini
1.783875082,Parsa_Dhore
1.934236618,Parsa_Gadi
1.840045438,Parsa_Gamhariya
1.825412877,Parsa_GhoddaudaPipra
1.812943432,Parsa_Govindapur
1.815390276,Parsa_Hariharpur
1.774831496,Parsa_HariharpurBirta
1.850209037,Parsa_Harpatagunj
1.904665943,Parsa_Harpur
1.853214674,Parsa_JagaranathpurSira
1.74573266,Parsa_Jaimangalapur
1.843817034,Parsa_Janakitala
1.849574028,Parsa_Jeetpur
1.828995668,Parsa_JhouwaGuthi
1.909410665,Parsa_KauwaBanKataiya
1.72240433,Parsa_Lahawarthakari
1.853814,Parsa_Lakhanpur
1.808917901,Parsa_Lalparsa
1.780550036,Parsa_Langadi
1.835320809,Parsa_LipaniBirta
1.9261717,Parsa_MadhubanMathaul
1.843584579,Parsa_Mahadevpatti
1.898479375,Parsa_Mahuwan
1.733291969,Parsa_Mainpur
1.862582866,Parsa_Maniyari
1.835867478,Parsa_Masihani
1.842840791,Parsa_Mikhampur
1.770136314,Parsa_Mirjapur
1.788838056,Parsa_Mudali
1.862362536,Parsa_Nagardaha
1.858157208,Parsa_Nichuta
1.891899953,Parsa_Nirmalbasti
1.902736322,Parsa_Pancharukhi
1.805656598,Parsa_ParsauniBirta
1.808726671,Parsa_ParsauniMatha
1.848496281,Parsa_Pidariguthi
1.794851409,Parsa_Pokhariya
1.751140105,Parsa_Prasurampur
1.770669818,Parsa_Ramgadhawa
1.846078191,Parsa_Ramnagari
1.876729731,Parsa_RoyalChitawanNatio
1.72240433,Parsa_Sabaithawa
1.911905663,Parsa_SakhuwaPrasauni
1.768610631,Parsa_Samjhauta
1.874463724,Parsa_Sankarsaraiya
1.850650736,Parsa_Sedhawa
1.792388629,Parsa_ShivaWorga
1.794283954,Parsa_SirsiyaKhalwatola
1.881557596,Parsa_Sonbarsa
1.777849258,Parsa_Sreesiya
1.835832142,Parsa_Subarnapur
1.840702964,Parsa_SugauliBirta
1.84856626,Parsa_SugauliPartewa
1.849574028,Parsa_Supauli
1.80199482,Parsa_Surjaha
1.915102876,Parsa_Thori
1.763887388,Parsa_TulasiBarba
1.877532066,Parsa_UdayapurDhurmi
1.869186538,Parsa_Vauratar
1.431657091,Pyuthan_Arkha
1.558921366,Pyuthan_Badikot
1.540198491,Pyuthan_Bangesal
1.475840234,Pyuthan_Baraula
1.380598675,Pyuthan_Barjiwang
1.39581428,Pyuthan_Belwaspur
1.473289808,Pyuthan_Bhingri
1.405833416,Pyuthan_Bijayanagar
1.429365102,Pyuthan_Bijubar
1.592802684,Pyuthan_Bijuli
1.562766406,Pyuthan_Chuja
1.378333361,Pyuthan_Dakhanwadi
1.416037894,Pyuthan_Damri
1.496907409,Pyuthan_Dangwang
1.502416358,Pyuthan_Dharampani
1.440854147,Pyuthan_Dharmawati
1.403238993,Pyuthan_Dhobaghat
1.538476728,Pyuthan_Dhuwang
1.422711198,Pyuthan_Dungegadi
1.388279401,Pyuthan_Gothiwang
1.471786296,Pyuthan_Hansapur
1.320717348,Pyuthan_Jumrikanda
1.37967405,Pyuthan_Khaira
1.404045485,Pyuthan_Khawang
1.445987911,Pyuthan_Khung
1.482795534,Pyuthan_Kochiwang
1.389657851,Pyuthan_Ligha
1.394805126,Pyuthan_Liwang
1.464510548,Pyuthan_Lung
1.419509135,Pyuthan_Majhakot
1.508176123,Pyuthan_Maranthana
1.394240443,Pyuthan_Markawang
1.377387604,Pyuthan_Narikot
1.373468774,Pyuthan_Nayagaun
1.521268104,Pyuthan_Okharkot
1.523396231,Pyuthan_Pakala
1.397917463,Pyuthan_Phopli
1.418216253,Pyuthan_Puja
1.437727259,Pyuthan_PythanKhalanga
1.378844694,Pyuthan_Rajbara
1.384687602,Pyuthan_Ramdi
1.561020739,Pyuthan_RuspurKot
1.509088969,Pyuthan_Sari
1.596627631,Pyuthan_Swargadwarikhal
1.286595607,Pyuthan_Syauliwang
1.507420556,Pyuthan_Tiram
1.542787025,Pyuthan_Torwang
1.4582346,Pyuthan_Tusara
1.620714646,Pyuthan_Wangemarot
1.669546549,Ramechhap_BamtiBhandar
1.624757498,Ramechhap_Betali
1.288966235,Ramechhap_Bethan
1.352228384,Ramechhap_Bhadaure
1.485321017,Ramechhap_Bhatauli
1.392037487,Ramechhap_Bhirpani
1.567717254,Ramechhap_Bhujee
1.575566692,Ramechhap_Bijulikot
1.433179656,Ramechhap_Chanakhu
1.496897709,Ramechhap_Chisapani
1.623575821,Ramechhap_Chuchure
1.508467471,Ramechhap_Dadhuwa
1.658469758,Ramechhap_Deurali
1.387010077,Ramechhap_Dimipokhari
1.493495061,Ramechhap_Doramba
1.614958692,Ramechhap_Duragau
1.508818753,Ramechhap_Farpu
1.481440295,Ramechhap_Gelu
1.571906993,Ramechhap_Goswara
1.643406929,Ramechhap_Gothgau
1.55066591,Ramechhap_Gumdel
1.460261916,Ramechhap_GunsiBhadaure
1.639588564,Ramechhap_Guptesor
1.312436603,Ramechhap_Hiledevi
1.758431096,Ramechhap_Himganga
1.54219151,Ramechhap_Kathjor
1.30230453,Ramechhap_Khadadevi
1.233633897,Ramechhap_Khaniyapani
1.532156091,Ramechhap_Khimti
1.685450167,Ramechhap_Kubukasthali
1.503435212,Ramechhap_Lakhanpur
1.331598059,Ramechhap_Majuwa
1.372323819,Ramechhap_Makadum
1.506647668,Ramechhap_Maluwajor
1.50829772,Ramechhap_Manthali
1.558281854,Ramechhap_NagaDaha
1.610668834,Ramechhap_Namadi
1.694117529,Ramechhap_Okhreni
1.432779875,Ramechhap_Pakarbas
1.413926049,Ramechhap_Phulasi
1.388865909,Ramechhap_Pinkhuri
1.664346617,Ramechhap_Pritee
1.422112565,Ramechhap_Puranagau
1.27046577,Ramechhap_Rakathum
1.539215319,Ramechhap_Ramechhap
1.755866466,Ramechhap_Rampur
1.66748563,Ramechhap_Rasanalu
1.556091716,Ramechhap_Saipu
1.596147477,Ramechhap_Salupati
1.689369689,Ramechhap_Sanghutar
1.636899219,Ramechhap_Sukajor
1.557914983,Ramechhap_Sunarpani
1.633108222,Ramechhap_Those
1.5399598,Ramechhap_Tilpung
1.487609888,Ramechhap_Tokarpur
1.812557161,Rasuwa_Bhorle
1.295493692,Rasuwa_Bridhim
1.267458054,Rasuwa_Chilime
1.736827993,Rasuwa_Dandagoun
1.677918406,Rasuwa_Dhunche
1.360304735,Rasuwa_Gatlang
1.278562906,Rasuwa_Goljung
1.628957977,Rasuwa_Haku
1.750517568,Rasuwa_Jibjibe
1.758450843,Rasuwa_Laharepouwa
1.4450716,Rasuwa_Langtang
1.668891448,Rasuwa_Ramche
1.847955155,Rasuwa_Saramthali
1.492023422,Rasuwa_Syafru
1.793019481,Rasuwa_Thulogoun
1.093794863,Rasuwa_Thuman
1.237359072,Rasuwa_Timure
1.749010939,Rasuwa_Yarsa
1.882803363,Rautahat_Ajagabi
1.835136854,Rautahat_Akolawa
1.732464692,Rautahat_Auraiya
1.817523599,Rautahat_Badharwa
1.831986062,Rautahat_Bagahi
1.788889674,Rautahat_BahuwaMadanpur
1.768477948,Rautahat_Bairiya
1.735873228,Rautahat_Banjaraha
1.852351021,Rautahat_Bariyarpur
1.83942498,Rautahat_Basantapatti
1.796469589,Rautahat_Basatpur
1.811270516,Rautahat_BasbitiJingadiya
1.833099146,Rautahat_Bhalohiya
1.778378259,Rautahat_Bhediyahi
1.890991957,Rautahat_Birtiprastoka
1.856099753,Rautahat_Bishrampur
1.862766128,Rautahat_Bisunpurwamanpur
1.792468655,Rautahat_Brahmapuri
1.836708613,Rautahat_Chandranigahapur
1.897823581,Rautahat_Debahi
1.899571326,Rautahat_Dharhari
1.844478718,Rautahat_Dharmapur
1.899571326,Rautahat_Dipahi
1.829096826,Rautahat_Dumariya
1.821553633,Rautahat_Dumriya
1.814470501,Rautahat_FatuhaMaheshpur
1.927467006,Rautahat_FatuwaHarsaha
1.87570187,Rautahat_Gadhi
1.87085599,Rautahat_GamhariyaBirta
1.779799319,Rautahat_GamhariyaParsa
1.819896306,Rautahat_Gangapipara
1.856854973,Rautahat_GarudaBairiya
1.738630128,Rautahat_Gaur
1.84740918,Rautahat_Gedahiguthi
1.763995474,Rautahat_Hadiryapaltuwa
1.783436501,Rautahat_Hajminiya
1.875755566,Rautahat_Hathiyahi
1.800078709,Rautahat_IharbariJyutahi
1.879525777,Rautahat_Inaruwa
1.829520165,Rautahat_Jatahara
1.853924511,Rautahat_Jayanagar
1.816083138,Rautahat_Jethrahiya
1.822174784,Rautahat_Jhunkhunwa
1.75357032,Rautahat_JingadawaBelbichwa
1.791514237,Rautahat_Jowaha
1.850381559,Rautahat_Judibela
1.912313412,Rautahat_Kakanpur
1.919347351,Rautahat_KarkachKarmaiya
1.858435392,Rautahat_Karuniya
1.853369182,Rautahat_Katahariya
1.822344536,Rautahat_Khesarhiya
1.925791318,Rautahat_Laximiniya
1.764523782,Rautahat_Laxmipur
1.871414437,Rautahat_Laxmipurbelbichawa
1.813648419,Rautahat_Lokaha
1.825664039,Rautahat_Madhopur
1.862433208,Rautahat_Mahamadpur
1.850684687,Rautahat_Malahi
1.899824914,Rautahat_Maryadpur
1.906769127,Rautahat_Masedawa
1.735151959,Rautahat_Mathiya
1.817523599,Rautahat_Matsari
1.814764967,Rautahat_Mithuawa
1.778134371,Rautahat_Mudwalawa
1.844763138,Rautahat_NarkatiyaGuthi
1.820418724,Rautahat_Pacharukhi
1.898649819,Rautahat_Pataura
1.915386603,Rautahat_PatharaBudharampur
1.879690332,Rautahat_Paurai
1.826536007,Rautahat_PiparaPokhariya
1.879585363,Rautahat_Pipariya
1.814470501,Rautahat_PipraBhagwanpur
1.837294774,Rautahat_PipraRajbara
1.896714308,Rautahat_Pothiyahi
1.850355577,Rautahat_PratappurPaltuwa
1.894495762,Rautahat_PrempurGunahi
1.80962185,Rautahat_Raghunathpur
1.779220779,Rautahat_Rajdevi
1.804761766,Rautahat_RajpurTulsi
1.837524112,Rautahat_Rajpurfarhadawa
1.806836543,Rautahat_RamoliBairiya
1.824987113,Rautahat_Rampurkhap
1.898812988,Rautahat_Rangapur
1.796792809,Rautahat_Sakhuawa
1.843881817,Rautahat_SakhuwaDhamaura
1.762812065,Rautahat_Samanpur
1.760256789,Rautahat_Sangrampur
1.907866968,Rautahat_Santapur
1.822466826,Rautahat_Santpur
1.880541167,Rautahat_Sarmujawa
1.821866807,Rautahat_Saruatha
1.929509218,Rautahat_Saunaraniya
1.851166919,Rautahat_ShitalpurBairgania
1.784420019,Rautahat_SimaraBhawanipur
1.763264158,Rautahat_Tejapakar
1.859717534,Rautahat_Tengraha
1.387021856,Rolpa_Aresh
1.540491226,Rolpa_Bhawang
1.649435525,Rolpa_Bhirul
1.356798505,Rolpa_Budagaun
1.525791803,Rolpa_Dhawang
1.565316486,Rolpa_Dubaring
1.563369889,Rolpa_Dubidanda
1.674576384,Rolpa_Eriwang
1.459736726,Rolpa_Fagaam
1.388072235,Rolpa_Gaam
1.443913481,Rolpa_Gairigaun
1.462513719,Rolpa_Gajul
1.483563918,Rolpa_Ghartigaun
1.623292094,Rolpa_Ghodagaun
1.365022435,Rolpa_Gumchal
1.436647086,Rolpa_Harjang
1.465539102,Rolpa_Jailwang
1.469463475,Rolpa_Jaimakasala
1.630349591,Rolpa_Jankot
1.602611883,Rolpa_JauliPokhari
1.584956017,Rolpa_Jedwang
1.585701537,Rolpa_Jhenam
1.540050565,Rolpa_Jinawang
1.381325487,Rolpa_Jungar
1.487726982,Rolpa_Kareti
1.479608713,Rolpa_Khumel
1.580306217,Rolpa_Khungri
1.499442246,Rolpa_Korchawang
1.484655523,Rolpa_Kotgaun
1.716489017,Rolpa_Kureli
1.50748326,Rolpa_Liwang
1.579274545,Rolpa_Masina
1.492638337,Rolpa_Mijhing
1.51614993,Rolpa_Nuwagaun
1.614855801,Rolpa_Pachhawang
1.613920784,Rolpa_Pakhapani
1.334793194,Rolpa_Pang
1.708866145,Rolpa_Rangkot
1.67456322,Rolpa_Rangsi
1.644766672,Rolpa_Rank
1.553135618,Rolpa_Sakhi
1.401704303,Rolpa_Seram
1.373153868,Rolpa_Sirpa
1.453182941,Rolpa_Siuri
1.586668773,Rolpa_Talawang
1.409145645,Rolpa_Tewang
1.564656188,Rolpa_Thawang
1.416705121,Rolpa_Uwa
1.322231599,Rolpa_Wadachaur
1.607329584,Rolpa_Whama
1.527634471,Rolpa_Wot
1.20022615,Rukum_AathbisDanda
1.217173911,Rukum_AathbisKot
1.365197036,Rukum_Arma
1.280379592,Rukum_Baflikot
1.523480068,Rukum_Bhalakacha
1.365622107,Rukum_Bijayshwari
1.443148214,Rukum_Chhiwang
1.574886648,Rukum_Chokhawang
1.634341864,Rukum_Chunwang
1.270680211,Rukum_Duli
1.298023679,Rukum_Garayala
1.176923109,Rukum_Gautamkot
1.167334932,Rukum_Ghetma
1.248316691,Rukum_Hukam
1.089598888,Rukum_Jang
1.328629144,Rukum_Jhula
1.54010738,Rukum_Kanda
1.359586236,Rukum_Kankri
1.515690216,Rukum_Khara
1.298801417,Rukum_Kholagaun
1.342394588,Rukum_Kol
1.348611989,Rukum_Kotjahari
1.198476326,Rukum_Magma
1.610725995,Rukum_Mahat
1.540689038,Rukum_Morawang
1.472890719,Rukum_Muru
1.444519735,Rukum_MusikotKhalanga
1.323101488,Rukum_Nuwakot
1.349454163,Rukum_Pipal
1.546287366,Rukum_Pokhara
1.292444405,Rukum_Purtimkanda
1.424995566,Rukum_Pwang
1.415407043,Rukum_Pyaugha
1.434136499,Rukum_Rangsi
1.01109827,Rukum_Ranmamaikot
1.54834205,Rukum_Rugha
1.5502398,Rukum_Sankha
1.327455089,Rukum_Simli
1.034609517,Rukum_Sisne
1.606440641,Rukum_Sobha
1.111455926,Rukum_Syalagadi
1.42100745,Rukum_Syalapakha
1.286479552,Rukum_Taksera
1.797048822,Rupandehi_Aama
1.699443562,Rupandehi_Aanandaban
1.831982944,Rupandehi_Amuwa
1.665148259,Rupandehi_Asurena
1.738075145,Rupandehi_Bagaha
1.579279395,Rupandehi_Bagauli
1.599067546,Rupandehi_Bairghat
1.774874453,Rupandehi_Basantapur
